4739,20/02/2013 09:00,3.7
4740,21/02/2013 09:00,13.1
4741,22/02/2013 09:00,1.7
4742,23/02/2013 09:00,32.2
4743,24/02/2013 09:00,6
4744,25/02/2013 09:00,153.4
4745,26/02/2013 09:00,154.1
4746,27/02/2013 09:00,8.9
4747,28/02/2013 09:00,0.2
4748,01/03/2013 09:00,1.9
4749,02/03/2013 09:00,0
4750,03/03/2013 09:00,0
